Year,Month,Month_Num,Company,Metric_Type,Sub_Type,Value
2024,February,2,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,March,3,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,April,4,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,May,5,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,June,6,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,July,7,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,August,8,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,September,9,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,October,10,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,November,11,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,December,12,Inter Pipeline Offgas Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2024,January,1,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,90062.7
2024,February,2,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,83542.6
2024,March,3,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,89954.4
2024,April,4,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,84719.3
2024,May,5,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,87491.8
2024,June,6,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,81220.4
2024,July,7,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,85368.3
2024,August,8,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,84526.3
2024,September,9,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,75344.6
2024,October,10,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,86907.6
2024,November,11,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,89159.0
2024,December,12,North West Redwater Holdings Corp.,Electricity (MWh),Purchased,93270.9
2024,January,1,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,February,2,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,March,3,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,April,4,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,May,5,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,June,6,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,July,7,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,August,8,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,September,9,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,October,10,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,November,11,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,December,12,North West Redwater Holdings Corp.,Electricity (MWh),Generated,0.0
2024,January,1,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,90062.7
2024,February,2,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,83542.6
2024,March,3,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,89954.4
2024,April,4,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,84719.3
2024,May,5,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,87491.8
2024,June,6,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,81220.4
2024,July,7,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,85368.3
2024,August,8,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,84526.3
2024,September,9,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,75344.6
2024,October,10,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,86907.6
2024,November,11,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,89159.0
2024,December,12,North West Redwater Holdings Corp.,Electricity (MWh),Plant Use,93270.9
2024,January,1,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,February,2,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,March,3,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,April,4,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,May,5,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,June,6,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,July,7,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,August,8,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,September,9,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,October,10,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,November,11,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,December,12,North West Redwater Holdings Corp.,Crude Bitumen (m³),Production,0.0
2024,January,1,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,February,2,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,March,3,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,April,4,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,May,5,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,June,6,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,July,7,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,August,8,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,September,9,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,October,10,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,November,11,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,December,12,North West Redwater Holdings Corp.,Crude Bitumen (m³),Deliveries,0.0
2024,January,1,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,February,2,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,March,3,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,April,4,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,May,5,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,June,6,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,July,7,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,August,8,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,September,9,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,October,10,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,November,11,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,December,12,North West Redwater Holdings Corp.,Crude Bitumen (m³),Plant Use,0.0
2024,January,1,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,February,2,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,March,3,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,April,4,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,May,5,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,June,6,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,July,7,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,August,8,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,September,9,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,October,10,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,November,11,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,December,12,North West Redwater Holdings Corp.,Crude Bitumen (m³),Flared/Wasted,0.0
2024,January,1,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,198177.2
2024,February,2,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,205557.4
2024,March,3,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,220261.8
2024,April,4,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,186547.6
2024,May,5,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,234241.6
2024,June,6,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,191172.6
2024,July,7,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,233050.9
2024,August,8,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,206315.5
2024,September,9,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,113590.9
2024,October,10,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,135098.2
2024,November,11,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,215073.7
2024,December,12,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Production,235927.5
2024,January,1,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,4367.2
2024,February,2,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,5671.7
2024,March,3,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,5888.0
2024,April,4,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,5056.5
2024,May,5,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,6932.5
2024,June,6,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,5249.1
2024,July,7,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,6163.7
2024,August,8,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,5974.3
2024,September,9,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,4247.9
2024,October,10,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,5479.0
2024,November,11,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,8587.4
2024,December,12,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Deliveries,8954.0
2024,January,1,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,February,2,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,March,3,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,April,4,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,May,5,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,June,6,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,July,7,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,August,8,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,September,9,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,October,10,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,November,11,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,December,12,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Plant Use,0.0
2024,January,1,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,February,2,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,March,3,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,April,4,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,May,5,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,June,6,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,July,7,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,August,8,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,September,9,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,October,10,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,November,11,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,December,12,North West Redwater Holdings Corp.,Intermediate Hydrocarbon (m³),Flared/Wasted,0.0
2024,January,1,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,174449.1
2024,February,2,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,189560.7
2024,March,3,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,227314.0
2024,April,4,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,209432.5
2024,May,5,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,226617.5
2024,June,6,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,171920.2
2024,July,7,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,231078.8
2024,August,8,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,213852.3
2024,September,9,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,154238.7
2024,October,10,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,175605.5
2024,November,11,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,208407.6
2024,December,12,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Production,222661.4
2024,January,1,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,195650.4
2024,February,2,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,193114.0
2024,March,3,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,219582.1
2024,April,4,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,216750.7
2024,May,5,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,225669.7
2024,June,6,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,186386.9
2024,July,7,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,200343.6
2024,August,8,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,204441.8
2024,September,9,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,179399.3
2024,October,10,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,176617.4
2024,November,11,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,201655.5
2024,December,12,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Deliveries,211987.8
2024,January,1,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,February,2,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,March,3,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,April,4,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,May,5,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,June,6,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,July,7,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,August,8,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,September,9,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,October,10,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,November,11,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,December,12,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Plant Use,0.0
2024,January,1,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,February,2,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,March,3,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,April,4,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,May,5,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,June,6,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,July,7,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,August,8,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,September,9,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,October,10,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,November,11,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,December,12,North West Redwater Holdings Corp.,Synthetic Crude Oil (m³),Flared/Wasted,0.0
2024,January,1,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,52927.4
2024,February,2,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,53229.4
2024,March,3,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,69510.3
2024,April,4,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,66360.5
2024,May,5,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,68772.0
2024,June,6,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,52419.4
2024,July,7,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,67391.3
2024,August,8,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,71336.9
2024,September,9,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,53264.3
2024,October,10,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,56122.6
2024,November,11,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,70570.7
2024,December,12,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Production,71532.9
2024,January,1,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,148107.0
2024,February,2,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,145451.0
2024,March,3,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,162386.0
2024,April,4,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,151687.1
2024,May,5,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,164825.1
2024,June,6,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,131820.0
2024,July,7,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,148729.0
2024,August,8,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,142640.0
2024,September,9,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,94652.0
2024,October,10,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,113363.0
2024,November,11,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,157352.5
2024,December,12,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Deliveries,169383.0
2024,January,1,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,February,2,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,March,3,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,April,4,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,May,5,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,June,6,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,July,7,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,August,8,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,September,9,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,October,10,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,November,11,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,December,12,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Plant Use,0.0
2024,January,1,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,February,2,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,March,3,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,April,4,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,May,5,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,June,6,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,July,7,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,August,8,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,September,9,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,October,10,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,November,11,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,December,12,North West Redwater Holdings Corp.,Diluent Naphtha (m³),Flared/Wasted,0.0
2024,January,1,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,40031.3
2024,February,2,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,37579.5
2024,March,3,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,42181.6
2024,April,4,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,35386.7
2024,May,5,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,42876.8
2024,June,6,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,33825.4
2024,July,7,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,40857.2
2024,August,8,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,38982.0
2024,September,9,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,27515.2
2024,October,10,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,30152.5
2024,November,11,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,41767.6
2024,December,12,North West Redwater Holdings Corp.,Process Gas (10³m³),Production,43721.8
2024,January,1,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,21878.0
2024,February,2,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,21270.3
2024,March,3,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,23986.3
2024,April,4,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,19886.7
2024,May,5,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,24386.6
2024,June,6,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,16750.2
2024,July,7,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,21350.6
2024,August,8,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,20340.1
2024,September,9,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,15871.7
2024,October,10,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,15364.7
2024,November,11,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,22813.6
2024,December,12,North West Redwater Holdings Corp.,Process Gas (10³m³),Deliveries,23826.1
2024,January,1,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,February,2,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,March,3,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,April,4,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,May,5,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,June,6,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,July,7,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,August,8,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,September,9,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,October,10,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,November,11,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,December,12,North West Redwater Holdings Corp.,Process Gas (10³m³),Plant Use,0.0
2024,January,1,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,561.2
2024,February,2,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,603.8
2024,March,3,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,34.2
2024,April,4,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,822.4
2024,May,5,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,25.9
2024,June,6,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,849.5
2024,July,7,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,343.4
2024,August,8,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,692.2
2024,September,9,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,907.8
2024,October,10,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,1466.5
2024,November,11,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,24.2
2024,December,12,North West Redwater Holdings Corp.,Process Gas (10³m³),Flared/Wasted,54.4
2024,January,1,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,12446.5
2024,February,2,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,11969.0
2024,March,3,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,13733.6
2024,April,4,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,12382.1
2024,May,5,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,14507.4
2024,June,6,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,11845.1
2024,July,7,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,13565.0
2024,August,8,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,12567.7
2024,September,9,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,7554.9
2024,October,10,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,9294.6
2024,November,11,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,12976.9
2024,December,12,North West Redwater Holdings Corp.,Sulphur (tonnes),Production,14081.0
2024,January,1,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,12470.8
2024,February,2,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,11874.3
2024,March,3,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,13859.0
2024,April,4,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,12367.8
2024,May,5,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,14393.0
2024,June,6,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,11849.1
2024,July,7,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,13612.0
2024,August,8,North West Redwater Holdings Corp.,Sulphur (tonnes),Deliveries,12588.7
